id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid
34646832,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-640,Vermetus granulatus,urn:lsid:marinespecies.org:taxname:141941,http://marinespecies.org/aphia.php?p=taxdetails&id=141941,Species,Vermetus granulatus,"(Gravenhorst, 1831)",http://marinespecies.org/aphia.php?p=taxdetails&id=141941,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Vermetus,,granulatus,,Antit et al. 2013; Name in original file: Vermetus granulatus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-640,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646833,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-128,Modiolus barbatus,urn:lsid:marinespecies.org:taxname:140464,http://marinespecies.org/aphia.php?p=taxdetails&id=140464,Species,Modiolus barbatus,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140464,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,barbatus,,Antit et al. 2012; Name in original file: Modiolus barbatus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-128,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646834,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-129,Modiolus barbatus,urn:lsid:marinespecies.org:taxname:140464,http://marinespecies.org/aphia.php?p=taxdetails&id=140464,Species,Modiolus barbatus,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140464,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,barbatus,,Antit et al. 2013; Name in original file: Modiolus barbatus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-129,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646835,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-997,Mytilaster minimus,urn:lsid:marinespecies.org:taxname:140478,http://marinespecies.org/aphia.php?p=taxdetails&id=140478,Species,Mytilaster minimus,"(Poli, 1795)",http://marinespecies.org/aphia.php?p=taxdetails&id=140478,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,minimus,,Antit et al. 2013; Name in original file: Mytilaster minimus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-997,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646836,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-996,Mytilaster minimus,urn:lsid:marinespecies.org:taxname:140478,http://marinespecies.org/aphia.php?p=taxdetails&id=140478,Species,Mytilaster minimus,"(Poli, 1795)",http://marinespecies.org/aphia.php?p=taxdetails&id=140478,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,minimus,,Antit et al. 2012; Name in original file: Mytilaster minimus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-996,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646837,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-752,Euspira intricata,urn:lsid:marinespecies.org:taxname:718662,http://marinespecies.org/aphia.php?p=taxdetails&id=718662,Species,Payraudeautia intricata,"(Donovan, 1804)",http://marinespecies.org/aphia.php?p=taxdetails&id=140550,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Payraudeautia,,intricata,,Antit et al. 2012; Name in original file: Payraudeautia intricata,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-752,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646838,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-1087,Aequipecten opercularis,urn:lsid:marinespecies.org:taxname:140687,http://marinespecies.org/aphia.php?p=taxdetails&id=140687,Species,Aequipecten opercularis,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140687,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Aequipecten,,opercularis,,Antit et al. 2012; Name in original file: Aequipecten opercularis,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1087,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646839,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-491,Polycerella emertoni,urn:lsid:marinespecies.org:taxname:140839,http://marinespecies.org/aphia.php?p=taxdetails&id=140839,Species,Polycerella emertoni,"A. E. Verrill, 1880",http://marinespecies.org/aphia.php?p=taxdetails&id=140839,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycerella,,emertoni,,Antit et al. 2012; Name in original file: Polycerella emertoni,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-491,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646840,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-492,Polycerella emertoni,urn:lsid:marinespecies.org:taxname:140839,http://marinespecies.org/aphia.php?p=taxdetails&id=140839,Species,Polycerella emertoni,"A. E. Verrill, 1880",http://marinespecies.org/aphia.php?p=taxdetails&id=140839,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycerella,,emertoni,,Antit et al. 2013; Name in original file: Polycerella emertoni,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-492,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646841,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-426,Noemiamea dolioliformis,urn:lsid:marinespecies.org:taxname:140973,http://marinespecies.org/aphia.php?p=taxdetails&id=140973,Species,Noemiamea dolioliformis,"(Jeffreys, 1848)",http://marinespecies.org/aphia.php?p=taxdetails&id=140973,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Noemiamea,,dolioliformis,,Antit et al. 2013; Name in original file: Noemiamea dolioliformis,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-426,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646842,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-425,Noemiamea dolioliformis,urn:lsid:marinespecies.org:taxname:140973,http://marinespecies.org/aphia.php?p=taxdetails&id=140973,Species,Noemiamea dolioliformis,"(Jeffreys, 1848)",http://marinespecies.org/aphia.php?p=taxdetails&id=140973,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Noemiamea,,dolioliformis,,Antit et al. 2012; Name in original file: Noemiamea dolioliformis,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-425,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646843,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-976,Gibberula miliaria,urn:lsid:marinespecies.org:taxname:139508,http://marinespecies.org/aphia.php?p=taxdetails&id=139508,Species,Gibberula miliaria,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=139508,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,miliaria,,Antit et al. 2013; Name in original file: Gibberula miliaria,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-976,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646844,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-975,Gibberula miliaria,urn:lsid:marinespecies.org:taxname:139508,http://marinespecies.org/aphia.php?p=taxdetails&id=139508,Species,Gibberula miliaria,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=139508,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,miliaria,,Antit et al. 2012; Name in original file: Gibberula miliaria,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-975,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646845,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-1191,Melanella praecurta,urn:lsid:marinespecies.org:taxname:139860,http://marinespecies.org/aphia.php?p=taxdetails&id=139860,Species,Melanella praecurta,"(Pallary, 1904)",http://marinespecies.org/aphia.php?p=taxdetails&id=139860,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,praecurta,,Antit et al. 2013; Name in original file: Melanella praecurta,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1191,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646846,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-1190,Melanella praecurta,urn:lsid:marinespecies.org:taxname:139860,http://marinespecies.org/aphia.php?p=taxdetails&id=139860,Species,Melanella praecurta,"(Pallary, 1904)",http://marinespecies.org/aphia.php?p=taxdetails&id=139860,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,praecurta,,Antit et al. 2012; Name in original file: Melanella praecurta,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1190,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646847,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-68,Hiatella arctica,urn:lsid:marinespecies.org:taxname:140103,http://marinespecies.org/aphia.php?p=taxdetails&id=140103,Species,Hiatella arctica,"(Linnaeus, 1767)",http://marinespecies.org/aphia.php?p=taxdetails&id=140103,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,,arctica,,Antit et al. 2012; Name in original file: Hiatella arctica,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-68,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646848,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-630,Turbonilla gradata,urn:lsid:marinespecies.org:taxname:141064,http://marinespecies.org/aphia.php?p=taxdetails&id=141064,Species,Turbonilla gradata,"Bucquoy, Dautzenberg & Dollfus, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=141064,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,gradata,,Antit et al. 2012; Name in original file: Turbonilla gradata,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-630,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646849,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-631,Turbonilla gradata,urn:lsid:marinespecies.org:taxname:141064,http://marinespecies.org/aphia.php?p=taxdetails&id=141064,Species,Turbonilla gradata,"Bucquoy, Dautzenberg & Dollfus, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=141064,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,gradata,,Antit et al. 2013; Name in original file: Turbonilla gradata,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-631,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646850,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-1156,Pusillina philippi,urn:lsid:marinespecies.org:taxname:141339,http://marinespecies.org/aphia.php?p=taxdetails&id=141339,Species,Pusillina philippi,"(Aradas & Maggiore, 1844)",http://marinespecies.org/aphia.php?p=taxdetails&id=141339,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,philippi,,Antit et al. 2013; Name in original file: Pusillina philippi,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1156,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646851,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-1155,Pusillina philippi,urn:lsid:marinespecies.org:taxname:141339,http://marinespecies.org/aphia.php?p=taxdetails&id=141339,Species,Pusillina philippi,"(Aradas & Maggiore, 1844)",http://marinespecies.org/aphia.php?p=taxdetails&id=141339,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,philippi,,Antit et al. 2012; Name in original file: Pusillina philippi,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1155,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646852,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-1165,Gibberula philippii,urn:lsid:marinespecies.org:taxname:139510,http://marinespecies.org/aphia.php?p=taxdetails&id=139510,Species,Gibberula philippii,"(Monterosato, 1878)",http://marinespecies.org/aphia.php?p=taxdetails&id=139510,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,philippii,,Antit et al. 2012; Name in original file: Gibberula philippii,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1165,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646853,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-1365,Donax semistriatus,urn:lsid:marinespecies.org:taxname:139601,http://marinespecies.org/aphia.php?p=taxdetails&id=139601,Species,Donax semistriatus,"Poli, 1795",http://marinespecies.org/aphia.php?p=taxdetails&id=139601,Animalia,Mollusca,Bivalvia,Cardiida,Donacidae,Donax,,semistriatus,,Antit et al. 2012; Name in original file: Donax semistriatus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1365,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646854,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-632,Diodora graeca,urn:lsid:marinespecies.org:taxname:139951,http://marinespecies.org/aphia.php?p=taxdetails&id=139951,Species,Diodora graeca,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=139951,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,graeca,,Antit et al. 2012; Name in original file: Diodora graeca,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-632,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646855,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-633,Diodora graeca,urn:lsid:marinespecies.org:taxname:139951,http://marinespecies.org/aphia.php?p=taxdetails&id=139951,Species,Diodora graeca,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=139951,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,graeca,,Antit et al. 2013; Name in original file: Diodora graeca,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-633,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646856,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-1090,Haminoea orbignyana,urn:lsid:marinespecies.org:taxname:140076,http://marinespecies.org/aphia.php?p=taxdetails&id=140076,Species,Haminoea orbignyana,"(A. Férussac, 1822)",http://marinespecies.org/aphia.php?p=taxdetails&id=140076,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,orbignyana,,Antit et al. 2013; Name in original file: Haminoea orbignyana,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1090,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646857,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-1089,Haminoea orbignyana,urn:lsid:marinespecies.org:taxname:140076,http://marinespecies.org/aphia.php?p=taxdetails&id=140076,Species,Haminoea orbignyana,"(A. Férussac, 1822)",http://marinespecies.org/aphia.php?p=taxdetails&id=140076,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,orbignyana,,Antit et al. 2012; Name in original file: Haminoea orbignyana,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-1089,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646858,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-509,Ocenebra erinaceus,urn:lsid:marinespecies.org:taxname:140405,http://marinespecies.org/aphia.php?p=taxdetails&id=140405,Species,Ocenebra erinaceus,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140405,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,,erinaceus,,Antit et al. 2012; Name in original file: Ocenebra erinaceus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-509,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646859,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-510,Ocenebra erinaceus,urn:lsid:marinespecies.org:taxname:140405,http://marinespecies.org/aphia.php?p=taxdetails&id=140405,Species,Ocenebra erinaceus,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140405,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,,erinaceus,,Antit et al. 2013; Name in original file: Ocenebra erinaceus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-510,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646860,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_1-2,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_1-2,10.31931,,,36.823325,,,300,,1,2,TUN-Mollusca_Mediterranean_LiteratureData-320,Musculus costulatus,urn:lsid:marinespecies.org:taxname:140471,http://marinespecies.org/aphia.php?p=taxdetails&id=140471,Species,Musculus costulatus,"(Risso, 1826)",http://marinespecies.org/aphia.php?p=taxdetails&id=140471,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,,costulatus,,Antit et al. 2013; Name in original file: Musculus costulatus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-320,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
34646861,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Tunis town_2009-2010_3-15,,,,2009,2010,,,,,,,,,,,,,,,,Tunis town_2009-2010_3-15,10.31931,,,36.823325,,,300,,3,15,TUN-Mollusca_Mediterranean_LiteratureData-319,Musculus costulatus,urn:lsid:marinespecies.org:taxname:140471,http://marinespecies.org/aphia.php?p=taxdetails&id=140471,Species,Musculus costulatus,"(Risso, 1826)",http://marinespecies.org/aphia.php?p=taxdetails&id=140471,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,,costulatus,,Antit et al. 2012; Name in original file: Musculus costulatus,HumanObservation,,TUN-Mollusca_Mediterranean_LiteratureData-319,,,,,,,,,,18222719,,,,,,,,,,,,,,,,
